Дата публикации,Тип публикации,Публикация,Ссылка на публикацию,Дочитывания и просмотры,Показы,Открытия,Время просмотра в минутах,Комментарии,Подписки,Лайки,Стеллы,Суммарный доход,За время просмотра,Прочее,CTR,CR,ER,RPM,year_month,weekday,hour,month,CTR_clean,CR_clean,ER_clean
2024-03-12 09:13:13.588,Видео,Спартак - Факел • 20 тур РПЛ • Мучения Спартака,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65eff02edbdab733d5b104d8,3,43,1,0,0,0,0,0,,,,0.023255813953488372,3.0,0.0,,2024-03,Tuesday,9,3,0.023255813953488372,,0.0
2024-03-09 11:35:40.710,Видео,Кубок Азии (1956 - 2024) Все победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65ec1cee2142e61dcc0ba777,117,554,30,0,0,0,0,0,,,,0.05415162454873646,3.9,0.0,,2024-03,Saturday,11,3,0.05415162454873646,,0.0
2024-03-03 13:43:02.769,Видео,Зенит - Спартак • 19 тур РПЛ • Закономерная ничья,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65e451f6a8c8392c33d765f9,2,55,3,0,0,0,0,0,,,,0.05454545454545454,0.6666666666666666,0.0,,2024-03,Sunday,13,3,0.05454545454545454,0.6666666666666666,0.0
2024-03-02 16:36:26.418,Видео,Кубок Английской футбольной лиги 1961-2024 Все победители,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65e32a32bfdc3c600dd31d58,1072,14053,1040,0,0,0,0,0,,,,0.07400555041628122,1.0307692307692307,0.0,,2024-03,Saturday,16,3,0.07400555041628122,,0.0
2024-02-29 10:00:05.302,Ролик,Все победители Кубка Лиги Англии в 21 веке  #футбол #статистика #апл,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65dfa835a2dbaa7ccf873f17,35,235,9,0,0,0,0,0,,,,0.03829787234042553,3.888888888888889,0.0,,2024-02,Thursday,10,2,0.03829787234042553,,0.0
2024-02-25 14:42:49.550,Видео,"Последние трансферы зимы в РПЛ #35 • Новички в Крыльях, Краснодаре, Рубине и ЦСКА • Дедлайн",https://dzen.ru/media/id/6358cb994fee997bedba5cec/65db254950518e6c97cd13be,2691,77678,1531,0,0,10,5,0,,,,0.019709570277298593,1.7576747224036577,0.0018580453363062058,,2024-02,Sunday,14,2,0.019709570277298593,,0.0018580453363062058
2024-02-22 09:29:18.950,Видео,Последние трансферы РПЛ #34 • Сочи и Балтика самые активные / Кого подпишет ЦСКА?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65d6e7ff021a5d4953ea13b7,3,59,3,0,0,0,0,0,,,,0.05084745762711865,1.0,0.0,,2024-02,Thursday,9,2,0.05084745762711865,1.0,0.0
2024-02-13 08:14:38.870,Видео,Кто пройдет дальше? • РБ Лейпциг - Реал Мадрид / Копенгаген - Манчестер Сити • Лига Чемпионов,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65caf82b7d1da629383ba05f,4,104,9,0,0,0,0,0,,,,0.08653846153846154,0.4444444444444444,0.0,,2024-02,Tuesday,8,2,0.08653846153846154,0.4444444444444444,0.0
2024-02-11 15:00:39.686,Видео,Главные трансферы зимы 2024 #6 • Галатасарай взял нападающего и защитника / трансферы Брайтона,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65c8b5ade13b2434bdc6bf2b,45,4317,19,0,0,0,0,0,,,,0.004401204540189946,2.3684210526315788,0.0,,2024-02,Sunday,15,2,0.004401204540189946,,0.0
2024-02-11 04:20:07.405,Видео,КБ Новости #22 • Спартак в поисках опорного полузащитника / ситуация с контрактом Джикии,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65c81f54db1fd65e325c4948,1,69,3,0,0,0,0,0,,,,0.043478260869565216,0.3333333333333333,0.0,,2024-02,Sunday,4,2,0.043478260869565216,0.3333333333333333,0.0
2024-02-05 08:33:07.238,Видео,Главные трансферы зимы 2024 #5 • Лион усилился игроками из АПЛ / Челси отдает нападающего,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65c06f7148a9aa7bceccaa6e,1,37,3,0,0,0,0,0,,,,0.08108108108108109,0.3333333333333333,0.0,,2024-02,Monday,8,2,0.08108108108108109,0.3333333333333333,0.0
2024-02-04 10:15:03.162,Видео,"Последние трансферы РПЛ #33 • Локомотив подписал балласт / Усиления Краснодара, Ростова и Сочи",https://dzen.ru/media/id/6358cb994fee997bedba5cec/65be9f22b349fb1468e1181e,2,67,3,0,0,0,0,0,,,,0.04477611940298507,0.6666666666666666,0.0,,2024-02,Sunday,10,2,0.04477611940298507,0.6666666666666666,0.0
2024-02-02 09:06:17.376,Видео,Главные трансферы зимы 2024 #4 • Усиления Лиона и Боруссии Дортмунд,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65bc81d2e24d0e085855cb83,3,36,3,0,0,0,0,0,,,,0.08333333333333333,1.0,0.0,,2024-02,Friday,9,2,0.08333333333333333,1.0,0.0
2024-01-30 08:49:55.952,Видео,Последние трансферы РПЛ #32 • Защитник для Локомотива / Сочи полностью меняется,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65b88bd6151a2105d89246a0,8,132,5,0,0,0,0,0,,,,0.03787878787878788,1.6,0.0,,2024-01,Tuesday,8,1,0.03787878787878788,,0.0
2024-01-29 09:12:42.626,Видео,Главные трансферы зимы 2024 #3 • Бавария подписала защитника / Атлетико купил молодого бельгийца,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65b73f3a64c5ea13aaec918a,4,39,5,0,0,0,0,0,,,,0.1282051282051282,0.8,0.0,,2024-01,Monday,9,1,0.1282051282051282,0.8,0.0
2024-01-27 12:50:17.179,Видео,"КБ Новости #21 • 5 нападающих, которыми интересуется Спартак / Скоро первый трансфер",https://dzen.ru/media/id/6358cb994fee997bedba5cec/65b4cfce28512c617ceab643,1,20,1,0,0,0,0,0,,,,0.05,1.0,0.0,,2024-01,Saturday,12,1,0.05,1.0,0.0
2024-01-16 09:04:03.197,Видео,Последние трансферы РПЛ #31 • Лидер НН уезжает в Европу / защитник для ЦСКА / Ежов в Краснодар,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65a6171088fc981c2b4aba58,0,23,0,0,0,0,0,0,,,,0.0,,,,2024-01,Tuesday,9,1,0.0,,
2024-01-14 14:08:25.391,Видео,Последние трансферы #15 • Тоттенхэм усиливается / Санчо вернулся в Боруссию #трансферы,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65a3bd97d19d094d69393148,3,21,2,0,0,0,0,0,,,,0.09523809523809523,1.5,0.0,,2024-01,Sunday,14,1,0.09523809523809523,,0.0
2024-01-08 10:00:41.124,Видео,Последние трансферы РПЛ #30 • Усиления Зенита и Краснодара / Локомотив подписывает молодого таланта,https://dzen.ru/media/id/6358cb994fee997bedba5cec/659b3533f79ef86dc10582da,2,51,1,0,0,0,0,0,,,,0.0196078431372549,2.0,0.0,,2024-01,Monday,10,1,0.0196078431372549,,0.0
2024-01-06 10:00:43.411,Видео,Последние трансферы #14 • ПСЖ подписал защитника / Ман Сити покупает молодого таланта из Аргентины,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6598907e52b09c112f2e56f8,2,263,3,0,0,0,0,0,,,,0.011406844106463879,0.6666666666666666,0.0,,2024-01,Saturday,10,1,0.011406844106463879,0.6666666666666666,0.0
2024-01-05 18:37:48.946,Видео,Трансферы Спартака в 2023 году - ИТОГИ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65981fc1eb35721ecbaeabc9,14,196,5,0,0,0,0,0,,,,0.025510204081632654,2.8,0.0,,2024-01,Friday,18,1,0.025510204081632654,,0.0
2024-01-02 09:59:48.455,Видео,Новый формат Лиги Чемпионов 2024 • Главные изменения в турнире,https://dzen.ru/media/id/6358cb994fee997bedba5cec/659319565c108b68ea75078c,22,352,7,0,0,0,0,0,,,,0.019886363636363636,3.142857142857143,0.0,,2024-01,Tuesday,9,1,0.019886363636363636,,0.0
2023-12-30 21:36:42.267,Видео,Последние Трансферы РПЛ #29 • Роналдо в Ростове / ЦСКА покупает защитника / Зенит ищет вингера,https://dzen.ru/media/id/6358cb994fee997bedba5cec/659060bc16f1ad2e3934247a,4,78,3,0,0,0,0,0,,,,0.038461538461538464,1.3333333333333333,0.0,,2023-12,Saturday,21,12,0.038461538461538464,,0.0
2023-12-23 14:55:41.925,Видео,Трансферы РПЛ #28 • ЦСКА купил нападающего / Новые бразилы в Зените / Усиление Краснодара,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6586c84dbff6e67336328cc6,56,372,11,0,0,1,0,0,,,,0.02956989247311828,5.090909090909091,0.0,,2023-12,Saturday,14,12,0.02956989247311828,,0.0
2023-12-21 08:34:57.484,Видео,КБ Новости #20 • Первый трансфер / Новый спортивный директор / Сборы / Спартак 2 / Кто уйдет?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6583c6bc8d852b0638c91b13,1,17,4,0,0,0,0,0,,,,0.23529411764705882,0.25,0.0,,2023-12,Thursday,8,12,0.23529411764705882,0.25,0.0
2023-12-13 18:23:37.801,Видео,Таблица РПЛ за 2023 год,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6579ca68e258fd146aefc0e2,157,5807,122,0,0,1,0,0,,,,0.021009126915791286,1.2868852459016393,0.0,,2023-12,Wednesday,18,12,0.021009126915791286,,0.0
2023-12-04 22:07:01.700,Видео,Ахмат - Спартак • 17 тур РПЛ • Удаление Абаскаля и второе поражение Спартака подряд,https://dzen.ru/media/id/6358cb994fee997bedba5cec/656e1ec1904c575fc90655b8,8,135,3,0,0,0,0,0,,,,0.022222222222222223,2.6666666666666665,0.0,,2023-12,Monday,22,12,0.022222222222222223,,0.0
2023-12-02 18:00:57.625,Видео,Последние трансферы РПЛ #27 • Ренан может уйти из Зенита / Спартак ищет нападающего,https://dzen.ru/media/id/6358cb994fee997bedba5cec/656b41b520ab034c339b438e,0,36,0,0,0,0,0,0,,,,0.0,,,,2023-12,Saturday,18,12,0.0,,
2023-11-30 10:45:20.397,Видео,Оренбург - Спартак • Кубок России 1/4 финала • Худший матч Спартака в 2023 году,https://dzen.ru/media/id/6358cb994fee997bedba5cec/656836aa654b6f493a5dd93d,8,299,7,0,0,0,0,0,,,,0.023411371237458192,1.1428571428571428,0.0,,2023-11,Thursday,10,11,0.023411371237458192,,0.0
2023-11-28 11:13:16.073,Видео,Итоги 16 ТУРа РПЛ • Меняется лидер / перестрелка Динамо и ЦСКА / Спасение Крыльев,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65659a6388410d6f4a3e58d3,1,66,1,0,0,0,0,0,,,,0.015151515151515152,1.0,0.0,,2023-11,Tuesday,11,11,0.015151515151515152,1.0,0.0
2023-11-26 17:48:04.283,Видео,Балтика - Спартак • 16 тур РПЛ • Победа Спартака в снежном матче,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6563563a84ef197690b8f353,36,448,24,0,0,0,0,0,,,,0.05357142857142857,1.5,0.0,,2023-11,Sunday,17,11,0.05357142857142857,,0.0
2023-11-25 10:00:28.969,Видео,"КБ Новости #19 • Трансферы, стадион, сборы и Балтика",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6560ecf5d7bf3b4f90fd727a,1,258,0,0,0,0,0,0,,,,0.0,inf,0.0,,2023-11,Saturday,10,11,0.0,,0.0
2023-11-06 18:43:29.937,Видео,Локомотив - Спартак • 14 тур РПЛ • Спартак потерял очки,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6549033bc174d94911edbe9e,2,25,7,0,0,0,0,0,,,,0.28,0.2857142857142857,0.0,,2023-11,Monday,18,11,0.28,0.2857142857142857,0.0
2023-11-05 18:01:44.938,Видео,Новости и Трансферы РПЛ • Жеребьевка Кубка / Матчи Сборной / Усиления Локомотива,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6547aa2cc6ff143647c0a5de,1,11,1,0,0,0,0,0,,,,0.09090909090909091,1.0,0.0,,2023-11,Sunday,18,11,0.09090909090909091,1.0,0.0
2023-11-02 22:27:49.540,Видео,"Спартак - Краснодар • Кубок Росси, Путь РПЛ • Еще одно поражение",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6543f256c7b9e23a9b3ec8a9,2,107,5,0,0,0,0,0,,,,0.04672897196261682,0.4,0.0,,2023-11,Thursday,22,11,0.04672897196261682,0.4,0.0
2023-10-31 10:54:14.150,Видео,Итоги 13 ТУРа РПЛ • Краснодар первый раз проиграл / ЦСКА и Динамо стремятся в тройку,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6540ad301a4d481daf9a70ee,0,17,1,0,0,0,0,0,,,,0.058823529411764705,0.0,,,2023-10,Tuesday,10,10,0.058823529411764705,0.0,
2023-10-28 22:48:29.290,Видео,Факел - Спартак • 13 тур РПЛ • Факел уничтожил Спартак,https://dzen.ru/media/id/6358cb994fee997bedba5cec/653d5fb5db74aa09d43e61a5,25,180,17,0,0,0,0,0,,,,0.09444444444444444,1.4705882352941178,0.0,,2023-10,Saturday,22,10,0.09444444444444444,,0.0
2023-10-27 11:21:39.734,Видео,Новости РПЛ #3 • РФС / Судьи / ЭСК / Наши в Европе,https://dzen.ru/media/id/6358cb994fee997bedba5cec/653b6f877cf9f04fb5cd96db,0,50,0,0,0,0,0,0,,,,0.0,,,,2023-10,Friday,11,10,0.0,,
2023-10-24 10:26:50.895,Видео,Итоги 12 ТУРа РПЛ • Зенит второй / Краснодар теряет очки / Неожиданные победы Сочи и Факела,https://dzen.ru/media/id/6358cb994fee997bedba5cec/65376c07e77c8e44bcfa6254,2,25,1,0,0,0,0,0,,,,0.04,2.0,0.0,,2023-10,Tuesday,10,10,0.04,,0.0
2023-10-22 21:48:34.595,Видео,Спартак - Пари НН • 12 тур РПЛ • Спартак провел лучший первый тайм в этом году и заслуженно победил,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6535687062de4145e75fe735,13,264,11,0,0,0,0,0,,,,0.041666666666666664,1.1818181818181819,0.0,,2023-10,Sunday,21,10,0.041666666666666664,,0.0
2023-10-10 09:39:33.656,Видео,Спартак - ЦСКА • 11 тур РПЛ • Кризисное дерби и троянский конь,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6524ebc85fe0392598ed90e1,12,87,9,0,0,0,0,0,,,,0.10344827586206896,1.3333333333333333,0.0,,2023-10,Tuesday,9,10,0.10344827586206896,,0.0
2023-10-07 14:03:11.543,Видео,Новости РПЛ #2 • Сборная России / ФИФА УЕФА / Наши в Еврокубках / Кубок России / Трансфермаркт,https://dzen.ru/media/id/6358cb994fee997bedba5cec/652135c15828137eff5bd613,189,899,30,0,0,0,0,0,,,,0.03337041156840934,6.3,0.0,,2023-10,Saturday,14,10,0.03337041156840934,,0.0
2023-10-05 09:50:30.105,Видео,"Динамо - Спартак • Кубок Росси, Путь РПЛ • Спартак проиграл разгромно второй матч подряд",https://dzen.ru/media/id/6358cb994fee997bedba5cec/651e563df5a8a9763f897eb8,29,717,13,0,0,0,0,0,,,,0.01813110181311018,2.230769230769231,0.0,,2023-10,Thursday,9,10,0.01813110181311018,,0.0
2023-10-04 10:09:04.714,Видео,Итоги 10 ТУРа РПЛ • Зенит проиграл Оренбургу / Локомотив в тройке / ЦСКА и Факел победили,https://dzen.ru/media/id/6358cb994fee997bedba5cec/651d090a8f1af14fe31980f9,4,40,2,0,0,0,0,0,,,,0.05,2.0,0.0,,2023-10,Wednesday,10,10,0.05,,0.0
2023-10-03 09:58:59.097,Видео,"Крылья Советов - Спартак • 10 тур РПЛ • Абаскаль, пора домой",https://dzen.ru/media/id/6358cb994fee997bedba5cec/651bb55e9e2a306e57500c76,3,106,7,0,0,0,0,0,,,,0.0660377358490566,0.42857142857142855,0.0,,2023-10,Tuesday,9,10,0.0660377358490566,0.42857142857142855,0.0
2023-09-30 09:00:17.056,Видео,"Новости РПЛ #1 • Кубок России / Сборная и УЕФА / Трансферы / Промес, Игнатов, Захарян",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6517061a227df128dfd0dabf,4,93,4,0,0,0,0,0,,,,0.043010752688172046,1.0,0.0,,2023-09,Saturday,9,9,0.043010752688172046,1.0,0.0
2023-09-26 10:35:44.074,Видео,Итоги 9 тура РПЛ • Зенит проиграл / Дырявый ЦСКА / Крылья и Краснодар хороши,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6512843cb3b3fe1c272ba10f,2,24,4,0,0,0,0,0,,,,0.16666666666666666,0.5,0.0,,2023-09,Tuesday,10,9,0.16666666666666666,0.5,0.0
2023-09-24 18:04:27.675,Видео,Спартак - Динамо • 9 тур РПЛ • Спартак показывает признаки стабильности?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/651048dad32feb23a4b38070,7,45,19,0,0,0,0,0,,,,0.4222222222222222,0.3684210526315789,0.0,,2023-09,Sunday,18,9,0.4222222222222222,0.3684210526315789,0.0
2023-09-21 10:21:23.293,Видео,Пари НН - Спартак • 4 тур Пути РПЛ Кубка России • Промес лучший игрок в России,https://dzen.ru/media/id/6358cb994fee997bedba5cec/650be86e2b14135049a8e7ee,19,666,4,0,0,0,0,0,,,,0.006006006006006006,4.75,0.0,,2023-09,Thursday,10,9,0.006006006006006006,,0.0
